,0,1,2,3
147,gdb9_21398,-400.30077218017715 kJ/mol,"[Vec3(x=0.12684416798765596, y=1.084455665615792, z=1.455433921824806), Vec3(x=-1.644258281627799, y=-1.336872312464152, z=-2.7785397265864162), Vec3(x=0.9041521025155816, y=1.1956042485822422, z=0.1380114388954894), Vec3(x=-0.588640780487026, y=-0.6199750245012154, z=0.5094829661058924), Vec3(x=0.8939262495952107, y=1.7120927751366253, z=0.15616959935574926), Vec3(x=2.0563667330275166, y=-0.35196524118356365, z=-0.8734866862681372), Vec3(x=-1.6135220986470813, y=0.21630689945573067, z=2.8285229178150644), Vec3(x=-0.08304299638723478, y=-0.7075739068814073, z=0.7036137108690923), Vec3(x=0.6818713192694759, y=0.5805294480778684, z=-1.9455129787683063), Vec3(x=-0.06738850946963737, y=0.6331923022529509, z=0.49773969210082214), Vec3(x=0.3079904707076935, y=1.2073939579096304, z=-0.9710765317242434), Vec3(x=-0.9742573684882245, y=-3.6134577481585666, z=0.2794330601238926)] kJ/(nm mol)","[Vec3(x=-0.05186768492114879, y=-1.6264773062575841, z=2.2928445202006174), Vec3(x=1.527453423631755, y=-0.5343683367134417, z=-0.5140644418268039), Vec3(x=-1.0183193007505906, y=-0.54050187041301, z=-2.2977701302542357), Vec3(x=0.43048624035122884, y=0.3282542353830138, z=-0.8764177564534137), Vec3(x=0.5995764719165919, y=0.8969047012355418, z=-0.47930079133979575), Vec3(x=0.4984538991840566, y=-0.4842253088319808, z=1.2311661757140868), Vec3(x=-1.666780674915458, y=0.46875918394403016, z=-0.6102629829167654), Vec3(x=1.8705432812569143, y=1.6797854316046816, z=0.1459448134129957), Vec3(x=-0.132993252875778, y=-0.874479953179673, z=-1.163370037390294), Vec3(x=-2.762274214710928, y=1.164744588052372, z=0.717870515228709), Vec3(x=1.202537917196679, y=-0.618648594977401, z=0.25014061173783375), Vec3(x=-0.49681527089811084, y=0.14021114927419376, z=1.3032274685579068)] kJ/(nm mol)"
148,gdb9_21399,"Solv_multiprocess, <class 'rdkit.Chem.rdchem.Mol'>Failed: cannot unpack non-iterable NoneType object",,
149,gdb9_21400,"Solv_multiprocess, <class 'rdkit.Chem.rdchem.Mol'>Failed: cannot unpack non-iterable NoneType object",,
150,gdb9_21401,-46.94999346992836 kJ/mol,"[Vec3(x=-1.7516785431122344, y=1.7175802805946887, z=0.029839363494073012), Vec3(x=0.5380751675839974, y=-0.8959869749496647, z=-0.03182690833662427), Vec3(x=1.0636881641451055, y=2.1873970485101495, z=0.02950132492750024), Vec3(x=-0.48114454952872165, y=1.7773223410455046, z=0.11286446576924147), Vec3(x=-0.9467097086868623, y=-0.13647713153109464, z=-0.007835276699362681), Vec3(x=-0.1330782417877856, y=-0.6413716045622664, z=-0.05335406514554775), Vec3(x=-0.6092857011703643, y=0.7811832925558093, z=-0.023771122504475994), Vec3(x=-1.435583634048701, y=-0.3463391220688763, z=0.08777473599770205), Vec3(x=0.09758880326444341, y=-0.3209398250303366, z=0.009919312598762886), Vec3(x=3.232910653111162, y=-2.7727341199017133, z=-0.07410155804128671), Vec3(x=0.425090274709202, y=-1.3495903156441926, z=-0.07901037636811192)] kJ/(nm mol)","[Vec3(x=-1.9894807678704751, y=0.7761893809377582, z=0.0215032818790033), Vec3(x=-0.026601140057834982, y=-2.1173162251902795, z=-0.000764013185609258), Vec3(x=2.259827280848924, y=0.8967118835733459, z=-0.01499695906715326), Vec3(x=-0.3562217742885707, y=-1.1019828507504315, z=-0.003248001994355265), Vec3(x=-2.348539482768419, y=-1.3657579406038138, z=-0.0019162608714974327), Vec3(x=-1.8511533658918893, y=1.0399626904780916, z=0.023839058132219204), Vec3(x=-2.0755485378067675, y=0.3305941114359996, z=0.03065858660012344), Vec3(x=-0.5995468728545958, y=0.5001544743252566, z=-0.013174192009330649), Vec3(x=-1.8324328213053604, y=-1.1987819411160672, z=-0.00663144924275616), Vec3(x=6.637562578914299, y=3.3765859264860865, z=-0.022289934205611206), Vec3(x=2.1821337109882712, y=-1.1363480654841345, z=-0.012980062018320478)] kJ/(nm mol)"
151,gdb9_21402,-46.51478437502064 kJ/mol,"[Vec3(x=-0.563574927314221, y=-1.7265819599966505, z=0.005260919587961599), Vec3(x=1.556691875860821, y=-4.271496890200865, z=-0.037629286911011306), Vec3(x=-1.6831400628540223, y=0.040246174444348526, z=0.03590340528246272), Vec3(x=-1.6703909644364785, y=1.1134061938965658, z=0.016914239100990103), Vec3(x=1.1777642175215068, y=0.3036314390515997, z=0.0019230981863785357), Vec3(x=1.1887351108824191, y=1.2320432806700978, z=0.004047115092771447), Vec3(x=-0.08219381368790835, y=2.8898302354128873, z=0.010129659755002907), Vec3(x=1.212336995865428, y=-1.3177861066596606, z=-0.023865320481451846), Vec3(x=-0.3635139923266024, y=-0.31420288729026424, z=-0.023571313872413402), Vec3(x=-0.7728322182888974, y=2.0508409024469074, z=0.010887379951181497)] kJ/(nm mol)","[Vec3(x=0.6642281821159486, y=-0.9505544161203616, z=-0.0041187995796376775), Vec3(x=0.445676834120718, y=-0.28430071411366953, z=0.017609940328500606), Vec3(x=1.0798999580693476, y=1.1976422511645524, z=0.00012122747906484488), Vec3(x=-2.5507580553058915, y=0.4574715824519018, z=0.09374371512441648), Vec3(x=-0.062980792639455, y=-0.1165563379486585, z=-0.03981493816223189), Vec3(x=-0.728007681469137, y=-2.2981694997652653, z=-0.0017447771258460865), Vec3(x=0.7561869563593149, y=-2.4604737393318317, z=-0.037314685074894216), Vec3(x=1.4377462531632759, y=-0.36509365281767714, z=-0.020947831691544794), Vec3(x=-0.18056837241232415, y=2.7347133404287547, z=-0.005789293540835239), Vec3(x=-0.8614132088166571, y=2.0853364448411185, z=-0.0017445558943445238)] kJ/(nm mol)"
152,gdb9_21403,-67.20504457803716 kJ/mol,"[Vec3(x=2.889143848340268, y=-0.5216304737040787, z=-0.638446017589132), Vec3(x=0.22583294221198003, y=1.38728627383216, z=0.45161570525340267), Vec3(x=1.9011176066051831, y=-3.316700870898984, z=-1.4846959715744532), Vec3(x=-3.8531794297498436, y=-0.8046782394834651, z=0.328655562292937), Vec3(x=-0.4434424038075804, y=-1.24060123405809, z=-0.3700637616273923), Vec3(x=0.42713551970052777, y=-0.7944679726352888, z=-0.3438538315976416), Vec3(x=-1.082871619276375, y=1.0651109508199283, z=0.5459755033946294), Vec3(x=0.9401216405743753, y=0.6970913864948329, z=0.07694807957314254), Vec3(x=0.44589504548980585, y=3.8378001373598067, z=1.2953864533381108), Vec3(x=-0.24320956816109174, y=-1.7184050045460708, z=-0.5662793005358466), Vec3(x=-1.2062732152584772, y=1.4090310148370406, z=0.7047413666089781)] kJ/(nm mol)","[Vec3(x=1.6033752016265908, y=-0.22550866296744232, z=-0.32926740361187967), Vec3(x=2.163864740904046, y=2.048114722969558, z=0.3783101904689943), Vec3(x=-0.09022681692930234, y=-2.5506793914020633, z=-0.8969771889829241), Vec3(x=0.24077208712773768, y=-1.4029593983682958, z=-0.5380304752841738), Vec3(x=-2.8032836356439645, y=-1.6166272949030542, z=-0.1247487162379457), Vec3(x=-0.8330007430149067, y=1.9285841071842924, z=0.8213346824606447), Vec3(x=-1.659544845868595, y=1.290595001100428, z=0.7177954041300154), Vec3(x=0.2047202884230046, y=0.4522981462836526, z=0.10711685297862061), Vec3(x=1.3450949222681174, y=3.3719335179117422, z=0.9870560620108506), Vec3(x=1.6962400206264618, y=-4.366693836850743, z=-1.8124305407804329), Vec3(x=-1.8680281472382987, y=1.0709392743450437, z=0.689842563360024)] kJ/(nm mol)"
153,gdb9_21404,-47.97686795693414 kJ/mol,"[Vec3(x=0.8232483097554564, y=0.23517229548099294, z=-0.006386469304572984), Vec3(x=-0.06994846882918182, y=1.2184881881823912, z=0.3408339104313143), Vec3(x=0.8602105921010548, y=-2.3519697857405717, z=-0.8144276131028794), Vec3(x=-1.5409211054935952, y=1.2211927090338008, z=0.5483917098472979), Vec3(x=-1.0990143974366902, y=-0.6864019763421538, z=-0.05409422450236434), Vec3(x=-1.0614675728858742, y=1.0318389335077427, z=0.4383733473943039), Vec3(x=0.4653691022365365, y=0.14372350675637335, z=-0.013349610818011115), Vec3(x=3.248794127918586, y=0.23065635901249948, z=-0.33645986662394023), Vec3(x=-0.05731394120778077, y=0.4720373339873163, z=0.18381686222082294), Vec3(x=-1.5689757196448681, y=-1.5150522764025425, z=-0.28669125061230005)] kJ/(nm mol)","[Vec3(x=0.4579352771596632, y=3.5550033442097515, z=1.0033067195637955), Vec3(x=0.8742651333828348, y=0.5467316790394534, z=0.03480723718357126), Vec3(x=-0.2384207947288104, y=-1.471786318829622, z=-0.43416854291968043), Vec3(x=1.3642871254259603, y=1.9010186523134962, z=0.41529221124974924), Vec3(x=-2.1663768485767037, y=-2.1990980480314875, z=-0.37321291028223413), Vec3(x=-1.8367655534666483, y=-0.6444989122751394, z=0.040873606185414246), Vec3(x=-0.7177421302601488, y=-0.1629332920649631, z=0.031367644949909845), Vec3(x=0.38495883339351167, y=1.1689800126072711, z=0.259512110643783), Vec3(x=1.148861160163932, y=0.2746923754302486, z=-0.009099374266838822), Vec3(x=0.728990168111892, y=-2.968140009977674, z=-0.9686787023074839)] kJ/(nm mol)"
154,gdb9_21405,-78.93370602009179 kJ/mol,"[Vec3(x=1.398699897262759, y=-1.8720854973264522, z=-0.014938735804300052), Vec3(x=1.0147643339508932, y=0.5027010159577969, z=-0.02481513267876001), Vec3(x=1.1939417344294867, y=-1.0173490293482814, z=-0.020452685635496876), Vec3(x=-1.5084884438100516, y=-0.2527624311973966, z=-0.012679905846896489), Vec3(x=-2.0282186900028023, y=-1.7266206511965834, z=-0.03045155103813668), Vec3(x=-1.0664783738496624, y=-0.42945890569097855, z=-0.009845203058652885), Vec3(x=-0.21430655752482153, y=4.5383756779247335, z=0.017184959450771364), Vec3(x=-1.9994676262436286, y=-1.0605130063244559, z=0.002038512513599766), Vec3(x=-0.08042380336758015, y=-1.9537192431336905, z=-0.019604824845951718), Vec3(x=1.0383268348240051, y=2.1223422650620876, z=0.06235049907466783), Vec3(x=1.8865034378637802, y=-0.04867463517393844, z=0.032855971704203846), Vec3(x=0.36508014163770497, y=1.1979793151917022, z=0.018358576727402598)] kJ/(nm mol)","[Vec3(x=1.3406139060407156, y=1.026011096681259, z=-0.016648846817843843), Vec3(x=-0.14336113004645767, y=-1.1262592634756459, z=0.012818721524855636), Vec3(x=0.009322578957096539, y=1.4310404710927553, z=0.014349989709419277), Vec3(x=0.12235019858201213, y=0.22456915531793697, z=-0.020473714895921147), Vec3(x=2.7952304233856022, y=-0.3834117964223367, z=-0.028974603837391588), Vec3(x=-0.4449063197862202, y=0.04089950026119027, z=0.011857904936803942), Vec3(x=-2.1365261760771546, y=-0.9847919189910499, z=0.019763717370381295), Vec3(x=1.8706599761849816, y=1.8760500672952105, z=-0.011627910176082779), Vec3(x=-0.6769915238375859, y=2.396558631178465, z=0.016546571403460275), Vec3(x=-3.7005527981633435, y=-1.998035604618508, z=0.026014829746739687), Vec3(x=-1.1095127245663434, y=-0.5485964394762277, z=0.0048197410219854575), Vec3(x=2.0736913515107034, y=-1.9540281767972658, z=-0.02844619137015031)] kJ/(nm mol)"
155,gdb9_21406,-68.45617655035971 kJ/mol,"[Vec3(x=-0.34435971117886766, y=-0.08672221261304003, z=-0.012848294519451464), Vec3(x=-1.4813731664396244, y=2.071749129009561, z=0.03452619360806464), Vec3(x=-2.7332513311216644, y=-3.078394449555887, z=0.01333294567510046), Vec3(x=4.870330198453104, y=3.52022133813594, z=-0.00865348189878401), Vec3(x=-2.352090193274421, y=-0.14143712796283125, z=0.005266723341278423), Vec3(x=0.2320705585305518, y=-2.873069998822956, z=-0.019513783224222814), Vec3(x=2.6548147346686903, y=-1.5335689585614602, z=-0.007433017681271803), Vec3(x=0.7821608648212646, y=-3.1974587280722204, z=0.0020909791237082587), Vec3(x=0.363048513178569, y=2.751920220771069, z=-0.01667588625500427), Vec3(x=-0.5919695115424588, y=-0.6207084220517416, z=0.011703215605331163), Vec3(x=-1.399352345865566, y=3.18722888379574, z=-0.0017963686351318842)] kJ/(nm mol)","[Vec3(x=1.2734417023239075, y=-0.2668675258882445, z=-0.02433498618647789), Vec3(x=-1.4865645292395016, y=-0.5099127964425634, z=0.030199141173336885), Vec3(x=-1.3030185798379534, y=-1.719489432620989, z=0.011525009268043146), Vec3(x=3.3102030177292363, y=0.7839497656791536, z=-0.018852538204439773), Vec3(x=-0.9377644307196533, y=1.0125388710865195, z=0.004242246376773423), Vec3(x=0.0036182585800972333, y=3.6799062995852125, z=0.02066977579521767), Vec3(x=1.9272398187929412, y=-1.9555089268884558, z=-0.005561805926578067), Vec3(x=-1.5472112473035224, y=-2.504666525997507, z=0.009887060813444704), Vec3(x=0.4461678650657177, y=1.8243447358566414, z=-0.020311906076083464), Vec3(x=-1.7786461844183634, y=-0.6203695207618125, z=0.01673137411475145), Vec3(x=0.0925567203735227, y=0.27609317620391494, z=-0.02419334134566853)] kJ/(nm mol)"
156,gdb9_21407,-74.31748128658697 kJ/mol,"[Vec3(x=-0.3535231125235896, y=-0.17952505973562438, z=-0.011949324049538745), Vec3(x=-0.9352281267521221, y=-1.8034091462340598, z=-0.18079872001821684), Vec3(x=0.9014983802076699, y=-0.16585959865584954, z=-0.03560669999546562), Vec3(x=1.0879240683011062, y=-2.0059824330334664, z=-0.2709551717120977), Vec3(x=-2.667523459714573, y=-2.6343093655481766, z=-0.25980521761347575), Vec3(x=0.14845254874262537, y=-0.7369400338182004, z=-0.0852257172433184), Vec3(x=-0.871856124803088, y=1.4190626952903145, z=0.19992655104792867), Vec3(x=0.2553845968388373, y=4.676222662336357, z=0.5455145233111658), Vec3(x=0.6829748644775009, y=1.3648690405813113, z=0.13151354780739766), Vec3(x=0.9479104689980318, y=2.73277595831388, z=0.31112261973243704), Vec3(x=0.8039477492547888, y=-2.6670134383679738, z=-0.3437688161935881)] kJ/(nm mol)","[Vec3(x=0.6827938069788217, y=-0.459560367945528, z=-0.07584646994781252), Vec3(x=1.8891847595046158, y=0.04113113756898201, z=-0.04090260272982249), Vec3(x=-0.39509734621698556, y=-0.8638613501858217, z=-0.08329380000233133), Vec3(x=-2.0524897369183464, y=2.372738987032193, z=0.33467496435471134), Vec3(x=1.106228479126841, y=2.0485819411341595, z=0.19819279156766711), Vec3(x=-1.2653209497504463, y=2.1630248394685623, z=0.2911455400440275), Vec3(x=1.6674132589890576, y=-1.0982304655207429, z=-0.1683678453911135), Vec3(x=-0.7619267678262531, y=-2.918263962190224, z=-0.325041525896431), Vec3(x=0.337520191812132, y=3.075476209391695, z=0.34776443373890054), Vec3(x=-3.0134932860596138, y=-5.455281473781525, z=-0.5556613926153595), Vec3(x=1.8051952197546512, y=1.0942330609366593, z=0.07733256901748575)] kJ/(nm mol)"
157,gdb9_21408,-52.21641956510712 kJ/mol,"[Vec3(x=-1.5601614345108032, y=-0.3124097929932077, z=0.0301332499241056), Vec3(x=2.711699277810226, y=-1.326775124728556, z=-0.2776420860634943), Vec3(x=-3.6212150735663045, y=1.738178881037868, z=0.36516127946384147), Vec3(x=3.541604248014181, y=0.15021579116812234, z=-0.13041429387517223), Vec3(x=-0.7121915431788466, y=1.1794768847152, z=0.17839934020133796), Vec3(x=-1.9543399333202842, y=-1.4345361077190546, z=-0.09226704009790865), Vec3(x=0.7569183549057925, y=0.39897134017485314, z=0.014426527244609133), Vec3(x=-0.5163320675660543, y=1.1644641245368774, z=0.16372156311798136), Vec3(x=-0.6440416476877999, y=-0.9783184265254476, z=-0.0907207359826927), Vec3(x=1.9980407456133662, y=-0.5788326941783453, z=-0.1608030491413026)] kJ/(nm mol)","[Vec3(x=0.1703650659892446, y=0.12125001378831257, z=0.011106807323535861), Vec3(x=1.0671436355956416, y=-0.8140798105661133, z=-0.1468696803304681), Vec3(x=-0.009102580101640001, y=0.639009450569489, z=0.07693921373604873), Vec3(x=-0.3240122250096533, y=0.012015805565340543, z=0.01649114999305823), Vec3(x=0.10051475631294693, y=-1.2339241550044733, z=-0.15250726685464855), Vec3(x=-1.5078267381164778, y=2.1828935444711988, z=0.33296593413109576), Vec3(x=-0.9507599675400797, y=0.1953373379990353, z=0.06169611540698838), Vec3(x=1.169552176668958, y=0.14403588187467165, z=-0.031916742901692885), Vec3(x=-0.43432779012516676, y=-0.14548004053489194, z=0.0022697935484288223), Vec3(x=0.718444129583105, y=-1.1010771016483432, z=-0.17017437037803784)] kJ/(nm mol)"
158,gdb9_21409,-69.98074866161593 kJ/mol,"[Vec3(x=0.7980741067846111, y=-1.0888411951167996, z=-0.009646593028432626), Vec3(x=-1.192251933329743, y=1.7444315252196247, z=0.02273357440590429), Vec3(x=-0.25701576129222303, y=-0.9131651259640421, z=-0.0049975042641119405), Vec3(x=0.036479241864810774, y=-0.43788160866438375, z=0.0007329006475433886), Vec3(x=-0.2212796755737827, y=0.3074373050825443, z=0.003492135760109427), Vec3(x=-0.6942654062678457, y=-2.033298999609144, z=-0.008343358394023115), Vec3(x=0.06463038946537747, y=-0.3408935482446793, z=-0.0011597072796597496), Vec3(x=0.012008170864021395, y=-1.0491411009577405, z=-0.010148533535358606), Vec3(x=0.2273445689027085, y=2.2927808614636263, z=0.00886092922844206), Vec3(x=-0.5217095051928595, y=2.5349444172261997, z=0.015636380658762494), Vec3(x=1.7479614850796938, y=-1.016326307032994, z=-0.017160313606143174)] kJ/(nm mol)","[Vec3(x=-0.8933961058918385, y=1.8735911814798385, z=0.015297948175821752), Vec3(x=-2.661827569020204, y=-2.37754044664149, z=0.00920918435025797), Vec3(x=1.4495416886993553, y=-0.8934158581505471, z=-0.015443229877489362), Vec3(x=0.08422580067397689, y=-1.0630774883782692, z=-0.002586618640655569), Vec3(x=0.9779243367188002, y=-0.1799260559598963, z=-0.005732324448542436), Vec3(x=-0.5911747771911493, y=-0.36541675590399336, z=0.0002730432526816262), Vec3(x=-0.007415966048712086, y=-0.11640567585044437, z=0.00016287735834374928), Vec3(x=-0.84601917526129, y=2.3402184532871004, z=0.01320369292036494), Vec3(x=0.49232336054765824, y=-4.280691644191535, z=-0.028317638772401565), Vec3(x=-0.5497319272914751, y=2.7388675845932084, z=0.01734215560632868), Vec3(x=2.545546161739626, y=2.3238217992715136, z=-0.003409064778996801)] kJ/(nm mol)"
159,gdb9_21410,-76.98040670685668 kJ/mol,"[Vec3(x=1.3276324789939054, y=-0.9774179817508752, z=-0.01451050741888471), Vec3(x=2.0604695435570193, y=-0.6242800948361946, z=-0.022589016623498992), Vec3(x=-0.2952242338134283, y=-0.7182657371439518, z=-0.0037052177705003686), Vec3(x=2.913130454044051, y=0.7958297914447741, z=-0.014893333508801732), Vec3(x=1.5008109147929645, y=2.9918842507590284, z=0.0075990060254018665), Vec3(x=0.16047201339391393, y=0.012350200014012103, z=-0.0005405368525507326), Vec3(x=0.3807269415015071, y=0.915047176923963, z=0.004560289482137492), Vec3(x=-5.4638755912084775, y=-0.16698669719266945, z=0.03520341193041343), Vec3(x=-0.25172943198379016, y=1.3828766707152909, z=0.01061551709921682), Vec3(x=0.22840545362385, y=-3.164899174683569, z=-0.010795754669309154), Vec3(x=-0.8328588716412, y=2.142790626642075, z=0.015389208847495561), Vec3(x=-1.7273857977402827, y=-2.589016679522551, z=-0.006331965717836563)] kJ/(nm mol)","[Vec3(x=2.324049349116706, y=0.6100353929535913, z=-0.013960732749646265), Vec3(x=0.009054740390752158, y=-4.159401133392748, z=-0.024477162668871344), Vec3(x=-3.180031019069446, y=1.1512223911932438, z=0.026081439031179876), Vec3(x=2.487874452866521, y=0.6519819920604419, z=-0.013355862682884245), Vec3(x=0.15798222227408587, y=0.2615501717407369, z=-0.003247694605202245), Vec3(x=-1.1036369182662042, y=1.5428978479779971, z=0.012874124497409739), Vec3(x=0.6349179456942693, y=0.9600159503666248, z=0.0021070417545496767), Vec3(x=1.893669667863577, y=0.5361130073436584, z=-0.000531248586901012), Vec3(x=1.433293715711244, y=0.5544592257314207, z=-0.004092994728367216), Vec3(x=0.435710138263687, y=-2.3843888865362715, z=-0.00869946369985719), Vec3(x=0.6313044222551483, y=1.106929266840659, z=0.0013911017045699081), Vec3(x=-5.724192352983792, y=-0.8313916228401181, z=0.02591158498182594)] kJ/(nm mol)"
160,gdb9_21411,-1212.4094103814582 kJ/mol,"[Vec3(x=0.5783865712362513, y=-3.2446948129565953, z=-1.5118154547846103), Vec3(x=0.6275787391902554, y=-0.5746970136420089, z=-0.3609383933967507), Vec3(x=1.2110121255134345, y=0.4690724779209461, z=0.15167280184997622), Vec3(x=0.4159772022867969, y=1.6177947594141955, z=0.5421768972004521), Vec3(x=0.23958169996851097, y=0.2860532795914139, z=-0.1462350715558216), Vec3(x=-0.14335867219216425, y=1.5498585271279808, z=0.46656073635872986), Vec3(x=-1.1273874191389837, y=-2.050115383646826, z=-0.5888830088864907), Vec3(x=-0.4098889964952832, y=0.5224793222262178, z=0.3698369454004933), Vec3(x=0.23838930841293404, y=-0.4634922448847192, z=-0.4790690369604391), Vec3(x=-1.4221389083506892, y=1.1581201999781285, z=1.0562674419965674), Vec3(x=0.7539183074253799, y=-0.13362588234593886, z=-0.11448992477964737), Vec3(x=-0.31607677849126503, y=-0.46774201899245327, z=-0.2956774264331443), Vec3(x=-0.6461905899483895, y=1.3306931511716584, z=0.9105734668303427)] kJ/(nm mol)","[Vec3(x=0.02223537194254277, y=-1.2250942479870446, z=-0.6628212887008544), Vec3(x=1.058164444888682, y=-2.893988973236482, z=-1.2214030380939178), Vec3(x=-1.6281854256355075, y=0.6172106862349267, z=0.5707289839970144), Vec3(x=2.329003399906128, y=0.8705624838389463, z=-0.020966032087148534), Vec3(x=0.5204002957664784, y=0.9047937202013827, z=0.05548444374947792), Vec3(x=-0.8618058931242558, y=-1.172908321462387, z=-0.387371255575772), Vec3(x=0.6509017454068271, y=-0.6765059466751495, z=-0.4284272463159269), Vec3(x=0.021856769853400237, y=0.2702199811507171, z=0.2364969589741861), Vec3(x=0.058983298273119544, y=-1.2560852595341316, z=-0.7212714286501409), Vec3(x=1.3709902886540135, y=2.4544131407449754, z=1.1155022282586486), Vec3(x=-0.9531800215969213, y=0.7559118044573552, z=0.4706848857415906), Vec3(x=-0.966928658257757, y=-0.9198255431013536, z=-0.3641246982195412), Vec3(x=-1.6224296556119526, y=2.271302316623178, z=1.3574953547355193)] kJ/(nm mol)"
